
wind_speed,cloud_cover,pressure_surface_level,dew_point,uv_index,heatwave,solar_radiation,max_temperature,min_temperature,max_humidity,min_humidity,apparent_temp,solar_impact,temp_humidity_interaction,heat_dome_proxy,temp_uv_interaction,heat_stress
2.7852590678363747,21.4621551191174,993.455514315262,29.97486876641402,7.757284503432606,0.0,743.2265276265414,33.755247919861574,32.35038465467858,69.2607573266494,61.28984358184469,41.70445320638282,609.2404070274645,2337.91403467842,8859.192087540057,261.8490615982679,323.51330858200373
11.04397416162737,94.02395550995404,1036.1574803925078,35.27762628946502,6.317180755012982,0.0,88.50152148084851,40.162249496216695,35.729239944342126,94.55337188344464,87.82974662933228,59.28109337303259,37.75175324361974,3797.476112291464,3455.206287097536,253.71218959553,374.48938219224914
14.575709940442982,8.239686889686604,1034.6237311380276,33.325332354256695,11.0,0.0,719.8394774434255,39.52098544797378,33.95929148101741,82.11812352671478,73.54825597906567,54.92476317353923,1009.3634442134472,3245.3891649142083,2625.199723080578,434.73083992771154,604.1723949089316
12.583674335235616,25.431253956154155,993.3390394672102,36.36358723211741,8.073516292499423,1.0,865.070563897442,40.97800266674838,35.83253490218328,100.0,96.83273464824028,62.50917056543922,602.0319860962414,4097.800266674838,2996.615555092117,330.8365721640779,504.66880699069895
12.703255285028582,42.4689010660107,987.4873037893273,42.2262696571728,1.7758780066754571,1.0,363.620051847322,48.31501959256602,41.41420001568971,29.11780076137872,17.55943658579365,55.16274765525095,102.16821329674144,1406.8271142784463,3481.688652631128,85.80158068653179,97.9623103487483
10.454096327774886,72.09729215852323,1005.2460978194696,45.13419688351645,0.2611823584259758,0.0,220.80029203218504,53.81029035455649,45.022931402162016,32.48630153741499,31.49395433288522,65.67325541280506,7.287695040507871,1748.0973182739756,4722.553648364399,14.054298542389605,17.15269573422791
7.851222881781897,87.0042794795425,1040.4200301188052,6.593889755567687,3.824573601526221,0.0,68.68286850122642,7.414910766693077,2.772678609798227,25.265200576728624,14.611885550383132,4.273155304649002,49.70308963535434,187.3392077790452,871.588229812826,28.35887197596689,16.34299697338231
6.188849141703561,19.06574514000914,992.0914102818074,24.44656314259044,3.821550476452322,0.0,705.0154722174354,28.008006413887657,19.672530270712496,100.0,100.0,36.44727560452924,309.29434022151173,2800.8006413887656,3865.222657287682,107.03401025547204,139.2851034518778
1.093912132093397,90.32945679694606,1049.6726425740958,33.88325381673712,4.646824906319832,0.0,169.36717864087058,36.15240015615864,34.19084430914732,100.0,100.0,51.846722306520434,44.93732101359301,3615.240015615864,18123.10307852906,167.99387346887897,240.9226405249872
6.999217551426714,48.02259775845245,1049.2121630834874,35.115471226570826,9.12978728627244,0.0,453.553001014517,37.08948806473637,34.63269844912638,39.29843874467131,26.132981166361144,41.23497739766064,474.5426261583495,1457.5589747832598,4864.818558800233,338.61913658778354,376.4665723948936
6.859024833669501,83.20828028753478,1027.1236001097045,17.20472940035811,11.0,0.0,132.9607200571495,26.403358873530767,18.146382270348465,61.358948746990585,48.807541634782126,29.35209705904712,184.70891683711744,1620.0823438693733,3450.747846601079,290.4369476088384,322.8730676495184
11.935635383602303,37.93399100804813,1026.3741727352024,34.96131009876815,5.612365965430789,0.0,619.5666169553183,39.96797366422582,34.132728114842074,67.96123849800615,60.345450174443,52.41400724409152,348.337156476552,2716.27299047648,3171.247077474314,224.31489510033512,294.1665903685821
4.532137288945172,91.46272546002892,997.3312580979118,31.596003631449808,5.682992358429615,0.0,125.2349825993708,36.20620948942104,31.360653450915937,48.17034978423184,45.58980104791299,41.72101164624681,48.51726597247136,1744.0657754665856,6527.239396823782,205.7596118560816,237.1001903715736
9.244580548913005,98.0349705348998,1029.273968406429,40.21408585171757,4.4784645879775855,0.0,70.78761026209091,43.63365328518733,36.500703617318905,15.785676586553166,5.158951627810839,44.26515815914342,8.800314873783789,688.7867390497603,4383.87723718764,195.4117710818033,198.23994329695088
3.154433313897317,39.92372518073209,1041.8061732886267,23.760269387495413,8.450902905085442,0.0,694.6315177136996,29.77466217346565,21.322325022546963,88.93845430730194,82.11828746917398,38.02650610878936,507.6987653968626,2648.1124312301263,7466.584372923831,251.6227790596785,321.35831094501737
9.049854435031593,89.81421192564709,986.5755625576428,46.39007265750068,3.9764413946287656,1.0,146.89263756101477,47.89277015793252,43.95152707572883,31.61403368748154,18.436009178220548,55.42316575402502,40.50318933577295,1514.0836491596892,4701.544382205535,190.4427937594441,220.3869705256765
9.75395976489596,2.560329166233122,1045.1789919467972,22.44907882791452,8.183975590171162,0.0,671.053101821384,30.07877118769573,23.165049125669583,89.27283684129972,74.98169163569561,38.59290727904374,797.443887617861,2685.217232625948,2923.3603655070337,246.1639291824455,315.84341112543297
0.2695011585479462,51.8889089033459,1002.2705627055166,33.559565120946644,7.280747171623953,0.0,414.0372974661224,37.842065231636695,35.58032973930544,92.33224118845528,78.45692129130859,53.7770298329931,350.2846904257067,3494.042694036737,29876.29255654509,275.518509403648,391.5369578549015
1.5887510205865634,64.59404619066153,1040.6626565755373,26.348149580399088,10.091402392570632,0.0,287.3783537541672,30.41628565479148,28.40572373910899,71.24540543711403,60.6089107744732,36.59796601813328,357.2957269828036,2167.0206033666946,12227.167611315395,306.94297782987456,369.3248018386088
13.42431065384899,3.866181181560735,1027.2077149609563,19.34303368742675,6.23017183316435,0.0,674.3903258949792,21.592693138848784,19.14858059325489,51.63976005762503,43.15855368617404,21.975690131152188,598.9302102171653,1115.0414926880776,1537.6943488867116,134.52618859581682,136.91232566945214
3.934173624943474,29.653485367609058,966.4352152356118,21.98283570829787,6.433403225537013,0.0,622.2419228239189,28.59320194768913,22.59119402590146,35.24149016385227,23.550612872743045,29.12837684131268,452.56749414131065,1007.667045192528,5600.426612248942,183.9515976386945,187.39459352555863
12.669444495361205,28.51065414207937,1047.0976282265444,25.797620997350947,2.9000970015266274,0.0,941.2609141382436,31.5755163422535,28.10308640008573,46.25334908019876,37.8973219859064,34.63595118627343,207.32603756365563,1460.4733797657718,2418.7265461461952,91.5720602658244,100.44761818033422
13.539430715722816,12.691598159151706,1023.2630606242162,26.848299375901263,0.9405467185826976,0.0,939.0668408979692,33.48856345384811,28.552919163521405,70.47338698774091,58.90689513985905,41.46750365579497,82.11763085610941,2360.052491946555,2356.874254962141,31.497558466565287,39.002124491273975
7.2799294459926625,45.5550922399709,1013.7273360041024,39.78292224563051,4.927699413920195,0.0,450.1773637153559,49.29480693592047,42.45693446096264,47.20238285060677,34.122186903946385,63.76299536825466,268.2881400600345,2326.832349536064,6035.255933028815,242.90999124744445,314.20487490594456
1.6014479812089688,27.689757849521268,1030.4043433858897,25.130489260877628,6.76535835261866,0.0,801.8686189145913,31.2056281684855,26.984735066596404,89.61079133377969,81.81181432726996,40.60059029797691,489.2047007126191,2796.361034245672,12360.19902575543,211.1172571783755,274.67754269366617
1.981701624207706,63.924875170683,986.4232010074472,34.393184593787225,5.375764997260642,0.0,462.98790655321375,40.19147337133116,38.53020923549885,31.87745163733556,20.174701634445164,43.99781279199172,193.93139332925065,1281.2017486278692,13296.367917661342,216.05991573793528,236.5219019632156
3.2304526520316927,73.87660102630494,1021.2959237040492,20.08524508297647,7.466911696149795,0.0,237.83738557661744,25.73618141662378,22.59782657391381,88.60670607235429,81.1586450609404,31.38331959395881,195.0611133398712,2280.3982622075696,6213.107516965742,192.1697940340211,234.33647614013807
6.134886339676351,97.39831541573469,1048.6636780150295,29.45327276625615,8.019058304720918,0.0,166.63693625882462,37.6992187826025,31.5666124839802,39.510857824372856,24.27757456057,42.16413237465856,20.86306037171716,1489.528473409334,5540.915376186712,302.3122334601194,338.1166358803578
14.304673820570486,33.552042037494935,973.0395588739176,7.801188049242047,8.953648178379382,0.0,879.0138727738466,11.779920767669903,9.729985448177487,30.475422529077385,22.60774737907554,9.16762280023591,594.9516377680131,358.998062753794,748.9430380369886,105.47326612290108,82.08366918540153
10.954077465398449,93.54856241717242,1025.4335126668343,28.381673252455727,3.201097319317085,0.0,108.55772792321268,33.239179009491686,32.798799520277974,47.4276415170252,38.28401618886296,37.189299548531615,20.65167955213086,1576.4558663824005,2851.292221296365,106.40184682358456,119.04656709208464
2.0505186192166223,8.970338703887126,1006.3342841542444,13.073355845717224,4.461794243290488,0.0,663.44139522962,17.7595378414036,15.04024524139474,66.13353991892454,63.79672055320141,18.185824927444703,406.1556187396793,1174.501104776116,5858.68635187307,79.23940370427415,81.14140897076142
4.97435382020443,14.6918353307816,995.6570068026208,32.31146297612245,8.605030741765944,0.0,538.4975569395311,39.00971203949047,32.275756285697334,45.41356075781658,34.647843623883126,45.45090952259886,734.0793795022557,1771.5699278503296,6501.170552389916,335.6797713272526,391.1064736831857
